NO_OF_FRAMES	991
NO_OF_CAMERAS	0
NO_OF_MARKERS	28
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	1970-01-01, 01:00:00	0.00000000
DATA_INCLUDED	3D
MARKER_NAMES	knee_right_in	knee_left_in	knee_left_out	thigh_right_out	thigh_right_in	thigh_left_in	thigh_left_out	neck_right	neck_left	head	shoulder_right_back	shoulder_right_front	shoulder_left_front	shoulder_left_back	elbow_right_front	elbow_right_back	elbow_left_front	elbow_left_back	wrist_right_front	wrist_right_back	wrist_left_back	wrist_left_front	hip_right	hip_left	torso_right	ball_1	ball_2	ball_3
839.722	497.105	-145.636	664.046	464.218	-158.427	566.781	459.245	-122.801	957.730	357.586	64.016	805.159	479.248	100.102	684.195	519.719	147.598	529.953	459.649	185.061	767.926	476.296	858.164	652.581	467.838	868.897	709.971	576.046	1054.528	913.366	352.725	772.955	889.181	496.091	794.338	550.746	510.483	782.942	503.550	374.680	770.284	1007.598	523.685	516.670	937.427	464.849	479.001	445.212	623.322	590.716	512.609	624.406	518.004	898.604	742.927	455.926	776.893	801.005	390.751	612.395	807.727	672.562	555.206	810.679	721.590	910.355	427.113	343.115	537.991	443.513	341.807	918.167	452.417	441.503	681.866	946.881	833.011	846.069	701.267	420.667	577.218	877.486	948.287
839.603	497.166	-145.620	663.866	464.187	-158.412	566.739	459.242	-122.915	957.691	357.796	64.072	805.210	479.004	100.060	684.111	519.686	147.539	529.956	459.422	185.034	767.939	476.298	858.065	652.566	467.729	868.890	709.959	575.990	1054.863	913.166	353.077	772.693	888.677	496.150	794.103	550.674	510.102	782.967	503.553	374.680	770.353	1007.260	524.399	516.442	936.852	465.374	478.219	444.475	622.589	591.026	512.207	624.259	518.256	897.609	742.896	454.329	774.171	803.431	388.489	611.347	807.696	673.434	553.747	810.411	722.247	910.411	427.462	342.962	538.049	443.346	341.792	918.183	452.497	441.508	681.878	946.612	836.304	845.157	701.033	419.284	576.613	877.561	945.433
839.520	497.158	-145.627	663.703	464.083	-158.433	566.642	459.129	-122.912	957.709	357.691	63.977	805.159	478.864	100.010	684.018	519.688	147.459	529.907	459.259	185.030	767.986	476.337	858.014	652.573	467.649	868.884	710.036	575.991	1054.869	912.950	353.308	772.506	888.372	496.685	793.999	550.575	509.678	782.954	503.556	374.680	770.422	1006.803	525.101	515.729	936.420	466.047	477.871	444.022	622.180	591.279	511.831	624.104	518.638	896.425	743.109	452.759	771.438	805.879	386.257	610.525	808.291	674.592	552.401	810.091	723.018	910.473	427.817	342.813	538.057	443.102	341.743	918.199	452.577	441.513	681.635	946.067	839.617	844.313	700.889	417.435	575.960	877.588	944.257
839.439	497.141	-145.658	663.475	464.028	-158.413	566.576	459.079	-122.920	957.859	357.599	63.707	805.190	478.857	100.219	683.908	519.733	147.406	529.974	459.158	185.258	767.977	476.342	857.947	652.586	467.515	868.874	710.079	575.954	1054.893	912.696	353.474	772.292	888.028	497.111	793.912	550.234	508.808	782.829	503.560	374.679	770.490	1006.363	526.044	515.083	935.956	466.838	477.562	443.187	621.503	591.545	511.361	623.923	518.902	895.301	743.394	450.994	768.694	808.346	384.057	609.189	807.827	674.915	550.812	809.797	723.386	910.539	428.177	342.668	538.099	442.902	341.726	918.215	452.657	441.518	681.284	945.433	842.452	843.279	700.688	415.648	576.325	878.122	941.832
839.354	497.168	-145.658	663.308	463.982	-158.465	566.481	459.003	-122.928	957.874	357.684	63.696	805.314	478.740	100.033	683.776	519.659	147.349	529.940	458.901	185.302	767.971	476.370	857.905	652.619	467.436	868.867	710.156	575.956	1054.903	912.510	353.816	771.955	887.754	497.725	793.742	550.183	508.462	783.321	503.565	374.678	770.558	1005.928	526.909	514.498	935.514	467.612	477.302	442.641	620.945	591.703	510.865	623.468	519.471	894.228	743.732	449.269	765.941	810.831	381.889	607.421	806.873	675.983	549.396	809.448	723.617	910.611	428.542	342.529	538.013	442.577	342.304	918.230	452.739	441.523	681.350	945.109	845.533	836.908	701.645	417.033	575.497	878.015	939.371
839.290	497.229	-145.629	663.073	463.917	-158.491	566.373	458.934	-122.918	957.906	357.692	63.675	805.180	478.195	99.715	683.729	519.671	147.326	529.995	458.435	185.179	767.977	476.396	857.860	652.599	467.381	868.864	710.248	575.946	1054.915	912.308	354.148	771.677	887.386	498.217	793.670	549.951	508.008	783.329	503.569	374.676	770.626	1005.491	527.873	514.227	934.867	468.398	476.559	442.077	620.270	591.638	510.322	623.037	519.813	893.133	743.805	447.526	763.180	813.334	379.753	606.403	806.750	676.347	547.938	809.150	724.250	910.687	428.910	342.394	538.079	442.396	342.270	918.245	452.820	441.528	681.204	944.643	848.703	835.909	701.610	415.286	575.109	878.203	937.420
839.175	497.253	-145.620	662.910	463.813	-158.512	566.279	458.824	-122.925	957.896	357.719	63.690	805.321	478.028	99.387	683.623	519.716	147.278	529.980	458.189	185.190	767.990	476.428	857.822	652.631	467.302	868.857	710.281	575.923	1054.955	912.083	354.367	771.149	887.045	498.726	793.466	549.776	507.568	783.333	503.575	374.674	770.693	1004.797	528.631	513.801	934.304	469.136	476.271	441.239	619.447	592.213	509.825	622.710	519.900	892.082	743.761	446.081	760.412	815.852	377.650	604.911	806.308	677.251	546.515	808.867	724.513	910.768	429.283	342.264	538.177	442.225	341.940	918.260	452.902	441.533	680.855	944.064	851.901	834.987	701.638	413.986	574.319	878.066	934.933
839.124	497.244	-145.672	662.660	463.731	-158.495	566.200	458.757	-122.924	957.927	357.701	63.654	805.355	477.761	99.298	683.456	519.834	147.044	529.969	457.945	185.166	767.986	476.427	857.785	652.643	467.165	868.859	710.393	575.932	1054.949	911.827	354.559	770.907	886.688	499.262	793.373	549.465	506.982	782.963	503.580	374.671	770.760	1004.433	529.397	513.219	933.913	469.791	475.975	440.674	618.822	592.527	509.203	622.207	520.011	891.016	744.158	444.583	757.639	818.386	375.582	603.683	806.079	677.973	544.969	808.470	724.646	910.853	429.660	342.139	538.120	441.973	342.263	918.274	452.984	441.538	680.774	943.673	854.715	833.905	701.815	412.646	573.903	878.154	933.091
839.028	497.338	-145.627	662.498	463.659	-158.523	565.986	458.601	-122.693	957.802	358.020	63.409	805.366	477.353	99.089	683.409	519.921	146.795	529.794	457.411	184.686	768.020	476.500	857.566	652.653	467.089	868.855	710.304	575.864	1055.129	911.506	354.788	770.682	886.327	499.574	793.311	549.242	506.429	783.267	503.586	374.668	770.826	1003.918	530.098	512.570	933.426	470.561	475.540	440.057	618.225	592.625	508.553	621.706	520.338	889.952	744.511	442.907	754.860	820.933	373.547	602.241	805.760	678.430	543.512	808.104	725.129	910.943	430.040	342.019	538.164	441.792	342.214	918.288	453.067	441.543	680.550	943.128	857.728	832.743	701.941	411.165	573.454	878.249	930.344
838.965	497.398	-145.632	662.331	463.645	-158.551	565.866	458.554	-122.678	957.807	357.983	63.355	805.315	477.106	99.003	683.280	520.042	146.861	529.724	457.137	184.665	767.997	476.484	857.539	652.661	466.980	868.859	710.379	575.825	1055.122	911.239	355.072	770.187	886.616	501.356	792.564	548.982	505.899	783.233	503.593	374.665	770.892	1003.397	530.882	511.839	932.952	471.336	475.128	439.452	617.651	592.621	508.052	621.237	520.644	888.893	744.628	441.663	752.078	823.492	371.548	601.197	805.589	678.795	541.877	807.691	725.166	911.037	430.424	341.905	538.237	441.599	341.884	918.301	453.150	441.548	679.834	942.158	860.606	831.775	701.981	409.969	573.252	878.541	927.810
838.874	497.441	-145.606	662.151	463.521	-158.588	565.768	458.413	-122.704	957.867	358.229	62.851	805.300	476.912	98.936	683.176	520.083	146.852	529.645	456.955	184.680	768.049	476.546	857.512	652.671	466.872	868.851	710.449	575.791	1055.138	910.987	355.412	769.811	886.325	501.935	792.346	548.787	505.418	783.183	503.600	374.661	770.958	1002.831	531.598	511.675	932.452	472.111	474.742	438.766	616.935	592.938	507.424	620.762	520.828	887.805	744.754	440.047	749.293	826.062	369.584	599.407	804.940	679.338	540.441	807.362	725.578	911.135	430.811	341.795	538.285	441.427	341.863	918.314	453.233	441.553	680.141	942.044	863.724	830.820	702.088	408.611	572.962	878.759	925.906
838.841	497.478	-145.603	661.937	463.450	-158.605	565.621	458.310	-122.709	957.866	358.399	62.858	805.292	476.621	98.836	683.079	520.127	146.848	529.621	456.688	184.671	768.040	476.581	857.419	652.679	466.792	868.845	710.531	575.821	1055.143	910.743	355.794	769.505	886.060	502.498	792.071	548.623	504.916	783.353	503.607	374.656	771.023	1002.129	532.532	510.991	931.923	473.105	474.603	438.309	616.374	592.954	506.830	620.221	520.819	886.755	744.957	438.747	746.507	828.641	367.657	598.335	804.839	679.665	539.001	807.050	725.680	911.237	431.200	341.692	538.346	441.210	341.797	918.327	453.317	441.558	679.927	941.469	866.661	829.843	702.272	407.224	572.209	878.723	923.713
838.792	497.462	-145.608	661.701	463.353	-158.624	565.493	458.192	-122.714	957.870	358.524	62.837	805.321	476.343	98.714	682.942	520.191	146.863	529.573	456.408	184.618	767.973	476.562	857.298	652.677	466.657	868.656	710.555	575.806	1055.150	910.490	356.070	769.048	885.761	503.014	791.861	548.457	504.351	783.360	503.615	374.651	771.088	1001.537	533.537	510.769	931.196	473.893	474.075	437.439	615.444	593.092	506.149	619.503	520.920	885.740	745.299	437.148	743.720	831.229	365.767	597.204	804.614	679.895	537.511	806.662	725.725	911.342	431.592	341.594	538.363	440.975	341.813	918.339	453.401	441.563	679.711	940.836	869.489	828.836	702.477	406.101	571.794	878.885	921.365
838.756	497.505	-145.603	661.485	463.219	-158.626	565.387	458.068	-122.721	957.944	358.420	62.757	805.298	476.033	98.608	682.779	520.236	146.853	529.555	456.125	184.568	767.967	476.638	857.320	652.696	466.602	868.817	710.699	575.759	1055.181	910.213	356.339	768.715	885.459	503.473	791.622	548.250	503.888	783.319	503.623	374.645	771.153	1000.971	534.128	510.118	930.743	474.641	473.601	436.952	614.738	593.093	505.520	618.955	521.072	884.679	745.490	435.992	740.934	833.824	363.914	595.941	804.274	680.125	536.055	806.266	725.732	911.451	431.986	341.501	538.406	440.717	341.755	918.351	453.485	441.568	679.424	940.171	872.336	827.823	702.655	404.912	571.908	879.278	918.585
838.691	497.575	-145.584	661.272	463.147	-158.674	565.270	457.965	-122.730	958.086	358.358	62.454	805.343	475.742	98.469	682.614	520.450	146.882	529.512	455.820	185.213	767.945	476.644	857.216	652.698	466.445	868.654	710.774	575.755	1055.243	909.970	356.611	768.347	885.197	503.992	791.201	548.111	503.538	783.255	503.632	374.639	771.217	1000.290	535.118	509.742	930.031	475.676	473.334	435.937	613.593	593.162	504.969	618.259	521.155	883.552	745.854	434.799	738.150	836.425	362.099	594.655	803.917	680.421	534.565	805.896	725.730	911.564	432.382	341.414	538.481	440.511	341.734	918.362	453.569	441.573	679.511	939.863	875.675	826.581	702.861	404.008	570.972	879.071	915.458
838.691	497.605	-145.614	661.053	462.967	-158.908	565.153	457.789	-122.880	958.141	358.361	62.436	805.390	475.493	98.410	682.331	520.448	146.849	529.501	455.581	185.198	767.920	476.760	857.114	652.727	466.390	868.609	710.812	575.726	1055.257	909.731	357.008	767.889	884.922	504.600	790.882	547.877	503.028	782.957	503.641	374.633	771.280	999.504	536.164	509.707	929.327	476.703	473.214	435.365	612.763	592.972	504.255	617.714	521.195	882.419	746.414	434.054	735.368	839.031	360.323	592.927	803.224	680.738	533.043	805.477	725.706	911.680	432.780	341.334	538.493	440.298	341.696	918.373	453.654	441.577	678.917	939.022	878.237	825.352	703.239	402.728	570.595	879.218	913.773
838.636	497.611	-145.605	660.974	462.963	-159.177	565.034	457.683	-122.887	958.189	358.420	62.434	805.362	475.280	98.343	682.130	520.536	146.812	529.483	455.407	185.255	767.876	476.801	857.089	652.732	466.306	868.602	710.837	575.726	1055.275	909.430	357.285	767.660	884.591	505.084	790.780	547.536	502.277	782.590	503.650	374.626	771.344	998.878	536.900	509.198	928.805	477.425	472.770	434.537	611.819	592.859	503.566	616.980	521.099	881.339	746.839	432.796	732.590	841.640	358.586	591.750	802.904	680.816	531.538	805.093	725.719	911.799	433.180	341.259	538.568	440.048	341.657	918.384	453.739	441.582	678.720	938.385	880.995	824.267	703.493	401.970	569.648	878.857	910.315
838.590	497.755	-145.596	660.745	462.779	-159.191	564.955	457.527	-122.950	958.248	358.412	62.427	805.438	474.999	98.258	681.969	520.583	146.792	529.323	454.991	184.445	767.846	476.835	857.060	652.745	466.169	868.551	710.892	575.702	1055.309	909.156	357.587	767.409	884.312	505.499	790.562	547.459	501.979	782.889	503.660	374.619	771.406	999.068	539.578	509.331	928.064	478.419	472.199	433.846	610.814	592.465	502.944	616.387	520.990	880.345	747.389	431.724	729.818	844.251	356.890	590.543	802.473	680.800	529.913	804.537	725.370	911.921	433.581	341.190	538.456	439.712	341.932	918.394	453.825	441.587	678.497	937.736	883.696	823.411	703.907	401.417	569.594	879.256	908.242
838.557	497.786	-145.581	660.497	462.633	-159.221	564.852	457.379	-122.983	958.346	358.171	62.333	805.472	474.732	98.169	681.790	520.565	146.768	529.330	454.741	184.416	767.823	476.870	857.037	652.748	466.111	868.519	710.937	575.687	1055.394	908.931	358.116	767.159	884.083	506.023	790.459	547.249	501.537	782.843	503.670	374.611	771.469	998.372	540.272	509.252	927.535	479.319	472.143	433.253	609.907	592.326	502.261	615.694	521.168	879.189	747.924	430.907	727.052	846.862	355.234	589.005	801.791	681.056	528.402	804.100	724.880	912.047	433.982	341.128	538.618	439.539	341.595	918.404	453.910	441.591	678.242	936.973	886.486	821.961	704.257	400.151	569.472	879.669	905.967
838.563	497.741	-145.612	660.341	462.615	-158.952	564.777	457.318	-122.831	958.382	358.295	62.352	805.564	474.236	98.150	681.498	520.618	146.425	529.408	454.309	184.399	767.829	476.932	857.052	652.754	466.060	868.529	710.962	575.712	1055.395	908.697	358.615	766.792	883.857	506.561	790.041	547.151	501.061	782.806	503.681	374.602	771.531	997.706	541.127	509.084	926.980	480.125	472.123	432.603	608.901	592.314	501.538	614.897	521.055	878.085	748.439	430.114	724.292	849.473	353.619	587.738	801.373	681.044	526.937	803.704	724.822	912.174	434.385	341.071	538.568	439.213	341.870	918.413	453.996	441.596	678.060	936.395	889.265	821.094	704.705	399.637	568.826	879.586	902.524
838.613	497.914	-145.875	660.119	462.299	-159.317	564.679	457.054	-123.067	958.461	358.324	62.339	805.579	473.941	98.028	681.345	520.651	146.355	529.415	454.048	184.368	767.879	476.946	857.181	652.761	465.977	868.509	710.993	575.679	1055.424	908.513	358.990	766.542	883.651	507.068	789.899	547.016	500.597	782.744	503.692	374.594	771.593	997.029	542.302	508.914	926.161	481.184	471.356	431.825	607.849	592.371	500.868	614.156	520.945	877.054	748.640	429.601	721.542	852.083	352.046	586.461	800.896	680.935	525.569	803.233	724.645	912.305	434.787	341.022	538.573	438.964	341.821	918.422	454.082	441.600	677.774	935.736	891.896	819.936	704.988	398.669	568.347	879.644	900.355
838.604	497.941	-145.858	659.882	462.064	-159.578	564.572	456.830	-123.260	958.519	358.330	62.306	805.654	473.659	97.943	681.374	520.747	145.685	529.435	453.808	184.320	767.930	476.938	857.554	652.792	465.928	868.518	711.050	575.669	1055.489	908.292	359.522	766.057	883.526	508.746	788.987	546.763	499.971	782.667	503.703	374.584	771.654	995.547	541.390	507.539	925.530	482.057	471.070	430.929	606.731	592.113	500.189	613.416	520.826	875.778	749.477	428.262	718.800	854.689	350.516	585.171	800.345	680.954	524.105	802.710	724.333	912.437	435.190	340.979	538.655	438.744	341.806	918.431	454.168	441.605	677.481	935.157	894.652	818.763	705.567	398.269	567.856	879.942	896.982
838.634	497.955	-145.891	659.707	461.881	-159.616	564.452	456.612	-123.289	958.594	358.214	62.251	805.675	473.303	97.822	681.164	520.759	145.629	529.451	453.426	184.329	767.957	477.083	857.082	652.766	465.893	868.475	711.086	575.689	1055.502	908.038	359.969	765.944	883.265	509.045	788.817	546.590	499.520	782.586	503.715	374.575	771.715	994.796	542.368	507.069	924.877	483.072	470.986	430.270	605.802	591.969	499.481	612.678	520.608	874.661	749.954	427.601	716.069	857.292	349.028	584.216	800.068	680.684	522.537	802.039	724.176	912.572	435.593	340.942	538.684	438.491	341.782	918.439	454.254	441.609	677.240	934.593	897.286	817.580	705.930	397.813	567.508	880.246	894.292
838.706	498.015	-146.357	659.547	461.752	-159.613	564.342	456.463	-123.291	958.543	358.580	62.006	805.652	473.063	97.749	680.933	520.795	145.624	529.495	453.148	184.417	767.960	477.146	857.207	652.813	465.875	868.667	711.123	575.677	1055.531	907.776	360.352	765.599	882.993	509.375	788.654	546.428	498.990	782.462	503.727	374.565	771.776	994.146	543.492	506.887	924.250	484.194	470.874	429.646	604.895	591.844	498.884	611.897	520.529	873.443	750.592	427.170	713.350	859.888	347.584	582.701	799.389	680.615	521.071	801.466	723.756	912.710	435.996	340.912	538.727	438.284	341.729	918.447	454.341	441.614	676.742	934.589	900.977	816.205	706.524	396.844	567.231	879.389	889.717
838.662	498.118	-146.343	659.493	461.622	-159.841	564.303	456.266	-123.332	958.557	358.835	62.036	805.702	472.674	97.601	680.762	520.936	145.625	529.377	452.639	184.756	767.915	477.219	857.184	652.816	465.848	868.665	711.157	575.697	1055.546	907.585	360.804	765.253	882.661	509.603	788.266	546.030	498.210	782.078	503.740	374.554	771.836	993.975	545.403	507.384	923.596	485.101	470.817	428.859	603.862	591.787	498.139	611.073	520.120	872.484	751.126	426.575	710.643	862.478	346.185	581.392	798.819	680.418	519.551	801.033	722.886	912.849	436.398	340.890	538.728	437.955	341.711	918.454	454.427	441.618	676.888	934.381	902.954	815.415	707.023	396.540	567.110	879.347	888.260
838.710	498.179	-146.355	659.360	461.492	-159.875	564.192	456.115	-123.332	958.674	358.635	61.939	805.786	472.371	97.526	681.321	522.154	146.383	529.205	452.233	185.126	767.865	477.256	856.999	652.807	465.731	868.395	711.207	575.695	1055.589	907.292	361.194	765.018	882.347	509.979	788.123	546.037	498.006	782.492	503.753	374.543	771.895	992.794	545.310	506.157	922.799	485.849	470.079	428.170	602.903	591.682	497.614	610.190	520.191	871.231	751.646	425.823	707.950	865.060	344.831	580.020	798.195	680.186	518.191	800.446	722.701	912.990	436.799	340.874	538.772	437.693	341.689	918.461	454.514	441.623	676.649	934.230	904.779	814.283	707.525	395.872	566.755	879.660	886.305
838.807	498.201	-146.616	659.206	461.272	-159.928	564.135	455.896	-123.372	958.762	358.619	61.883	805.820	472.033	97.435	680.235	520.937	146.079	529.249	451.954	185.094	767.730	477.284	856.835	652.826	465.741	868.630	711.203	575.728	1055.599	907.040	361.615	764.752	882.179	510.429	788.123	545.883	497.560	782.404	503.766	374.531	771.955	993.091	548.081	506.410	922.263	486.847	469.809	427.369	601.790	591.309	496.937	609.073	519.740	870.120	752.074	425.528	705.272	867.633	343.522	578.653	797.527	680.099	516.780	799.874	722.520	913.132	437.199	340.865	538.745	437.368	341.769	918.467	454.601	441.627	676.552	934.217	905.859	813.154	707.992	395.530	565.983	879.482	883.657
838.784	498.372	-146.566	659.112	461.095	-159.967	564.072	455.707	-123.385	958.769	358.737	61.859	805.831	471.733	97.328	680.026	520.865	145.670	529.297	451.687	185.037	767.702	477.307	856.656	652.842	465.623	868.372	711.249	575.734	1055.609	906.783	361.984	764.514	881.943	510.808	788.051	545.706	497.198	782.419	503.780	374.519	772.014	992.377	548.941	506.397	921.730	487.886	469.944	426.684	600.600	590.775	496.204	607.919	519.292	868.818	752.958	425.393	702.610	870.194	342.259	577.493	797.063	679.649	515.279	799.022	721.834	913.277	437.597	340.864	538.796	437.075	341.715	918.473	454.688	441.631	676.309	932.086	910.519	811.575	708.638	395.299	565.465	880.222	879.021
838.812	498.390	-146.597	658.966	460.950	-160.001	564.009	455.526	-123.378	959.038	358.278	61.095	805.845	471.544	97.273	679.881	520.950	145.699	529.245	451.470	185.015	767.680	477.384	856.780	652.862	465.635	868.621	711.269	575.768	1055.618	906.534	362.335	764.240	881.663	511.180	788.010	545.343	496.471	781.799	503.794	374.507	772.072	991.684	549.962	506.136	921.001	489.009	469.769	426.061	599.501	590.652	495.659	606.938	519.198	867.667	753.622	424.968	699.965	872.744	341.043	576.347	796.608	679.213	513.904	798.515	721.081	913.422	437.994	340.869	538.850	436.795	341.716	918.478	454.775	441.635	676.020	931.511	913.136	810.382	709.234	395.046	565.154	880.431	876.941
