146.824	395.450	1043.295	72.566	360.630	1051.296	192.849	326.224	864.616	93.867	256.197	858.246	99.858	354.798	668.368	322.893	403.775	149.714	-47.193	193.312	142.149	-62.611	229.332	356.922	226.956	390.080	331.906	326.592	388.325	796.121	266.956	409.115	773.305	358.081	522.996	538.196	288.335	577.327	497.673	237.308	685.339	336.184	190.115	671.665	364.340	-24.784	188.317	812.566	-4.431	252.934	772.773	-158.623	235.050	575.909	-157.154	322.484	538.771	-208.595	456.233	411.572	-167.644	471.952	439.661
147.467	395.610	1043.394	73.153	360.777	1051.536	193.107	326.705	864.493	94.269	256.704	858.226	100.222	355.232	667.974	323.183	404.107	149.612	-46.704	193.208	142.267	-61.526	229.492	356.746	227.352	390.461	331.912	326.824	388.785	795.819	267.108	409.432	772.778	358.420	523.413	538.163	288.557	577.579	497.606	237.074	685.457	336.131	189.953	671.641	364.272	-24.392	188.747	812.469	-4.127	253.193	772.548	-157.952	235.122	575.535	-156.285	322.447	538.453	-207.581	456.382	411.505	-166.593	471.963	439.617
148.167	395.880	1043.529	74.007	361.080	1051.828	193.375	327.217	864.471	94.723	257.229	858.163	100.588	355.589	667.725	323.516	404.432	149.557	-46.110	193.133	142.213	-60.353	229.610	356.525	227.725	390.756	331.819	327.102	389.329	795.514	267.338	409.854	772.359	358.784	523.907	538.101	288.750	577.855	497.458	236.894	685.623	336.079	189.768	671.555	364.108	-24.062	189.088	812.284	-3.689	253.573	772.490	-157.301	235.134	575.336	-155.511	322.404	538.299	-206.474	456.551	411.550	-165.593	471.969	439.637
148.650	395.967	1043.940	74.607	361.180	1052.115	193.702	327.774	864.322	95.055	257.712	858.158	100.899	355.912	667.645	323.776	404.784	149.251	-45.526	193.036	142.173	-59.325	229.776	356.348	228.136	391.068	331.730	327.319	389.781	795.269	267.568	410.272	772.052	359.203	524.402	537.993	288.881	578.106	497.115	236.731	685.707	336.019	189.607	671.468	364.075	-23.648	189.559	812.007	-3.293	253.895	772.422	-156.658	235.130	574.989	-154.781	322.341	537.941	-205.499	456.651	411.412	-164.497	472.042	439.704
149.350	396.129	1044.104	75.333	361.340	1052.526	193.928	328.283	864.311	95.545	258.274	858.115	101.317	356.361	667.594	324.361	404.946	149.235	-44.978	192.965	142.172	-58.253	229.934	356.110	228.565	391.452	331.727	327.543	390.237	794.865	267.763	410.673	771.882	359.586	524.917	537.840	289.071	578.437	496.861	236.565	685.860	335.984	189.516	671.430	363.937	-23.262	189.907	811.938	-2.897	254.203	772.363	-156.003	235.145	574.764	-153.994	322.329	537.709	-204.497	456.767	411.233	-163.428	472.025	439.709
149.837	396.193	1044.392	75.916	361.426	1052.691	194.213	328.715	864.278	95.948	258.783	858.094	101.626	356.718	667.516	324.714	405.191	149.237	-44.477	192.854	142.330	-57.146	230.130	355.877	228.921	391.740	331.714	327.766	390.689	794.504	268.049	411.124	771.689	359.816	525.480	537.641	289.178	578.663	496.742	236.434	685.979	335.926	189.384	671.349	363.863	-22.882	190.255	811.879	-2.446	254.606	772.199	-155.358	235.132	574.495	-153.326	322.195	537.467	-203.456	456.902	411.045	-162.278	472.065	439.524
150.292	396.228	1044.771	76.457	361.490	1052.930	194.555	329.285	864.189	96.447	259.320	857.912	101.957	357.061	667.452	324.954	405.538	149.051	-43.904	192.795	142.273	-56.123	230.270	355.664	229.312	392.045	331.741	328.000	391.160	794.295	268.375	411.539	771.193	360.127	525.978	537.601	289.307	578.877	496.631	236.196	689.463	339.209	189.173	671.172	363.667	-22.464	190.625	811.835	-2.039	254.976	772.004	-154.740	235.135	574.192	-152.440	322.133	536.886	-202.433	457.007	411.063	-161.182	472.104	439.272
150.892	396.353	1044.923	76.776	361.354	1053.060	194.832	329.796	864.173	96.869	259.858	857.873	102.397	357.506	667.068	325.314	405.851	149.103	-43.235	192.771	142.305	-55.095	230.367	355.484	229.685	392.403	331.764	328.255	391.575	794.145	268.649	411.962	770.772	360.528	526.465	537.358	289.476	579.133	496.401	236.047	689.514	338.999	189.063	671.021	363.444	-22.040	190.972	811.759	-1.630	255.308	771.935	-154.121	235.081	573.865	-151.627	322.106	536.715	-201.439	457.024	410.931	-160.180	472.066	439.204
151.574	396.481	1045.043	77.515	361.521	1053.385	195.112	330.331	864.115	97.204	260.370	857.957	102.714	357.844	666.850	325.799	406.146	149.224	-42.619	192.712	142.322	-54.106	230.470	355.291	230.083	392.749	331.777	328.498	392.090	793.784	268.871	412.335	770.570	360.916	526.914	537.096	289.617	579.378	496.050	235.955	689.530	338.765	188.945	670.889	363.273	-21.657	191.335	811.699	-1.301	255.773	771.662	-153.508	235.090	573.543	-150.850	321.982	536.524	-200.463	457.034	410.813	-159.266	472.030	439.009
152.167	396.446	1045.402	78.047	361.445	1053.782	195.489	330.922	864.094	97.632	260.886	857.884	103.038	358.187	666.695	326.095	406.491	148.913	-42.071	192.608	142.277	-53.128	230.594	355.112	230.527	393.126	331.671	328.776	392.557	793.440	269.144	412.762	770.334	361.178	527.398	536.997	289.769	579.664	495.727	235.897	689.557	338.641	188.818	670.766	363.135	-21.241	191.722	811.604	-0.866	255.949	771.676	-152.875	235.050	573.382	-150.048	321.917	536.013	-199.514	457.074	410.680	-158.193	471.922	438.914
152.749	396.541	1045.641	78.544	361.434	1054.081	195.792	331.431	863.953	97.989	261.351	857.727	103.375	358.543	666.582	326.431	406.711	148.947	-41.506	192.554	142.191	-52.184	230.732	354.878	230.858	393.422	331.420	329.024	392.989	793.097	269.456	413.197	769.959	361.480	527.907	536.996	289.932	579.871	495.640	235.894	689.611	338.432	188.760	670.661	362.949	-20.878	192.162	811.407	-0.502	256.236	771.440	-152.156	235.018	572.935	-149.311	321.818	535.733	-198.516	457.026	410.510	-157.250	471.740	438.747
153.241	396.556	1046.010	79.092	361.445	1054.290	196.101	331.871	863.906	98.397	261.839	857.772	103.658	358.833	666.302	326.888	406.938	149.112	-40.938	192.504	142.280	-51.290	230.831	354.678	231.276	393.741	331.508	329.247	393.440	792.978	269.689	413.565	769.684	361.801	528.377	537.004	290.051	580.077	495.555	235.888	689.609	338.161	188.715	670.517	362.579	-20.488	192.473	811.370	-0.137	256.553	771.373	-151.464	234.976	572.635	-148.561	321.730	535.457	-197.566	456.963	410.407	-156.158	471.538	438.421
153.790	396.608	1046.290	79.547	361.420	1054.582	196.394	332.355	863.820	98.849	262.316	857.725	103.981	359.180	665.972	327.233	407.214	149.079	-40.359	192.440	142.369	-50.280	230.969	354.427	231.602	393.988	331.361	329.536	393.944	792.681	269.885	413.951	769.343	362.069	528.913	536.890	290.159	580.256	495.468	235.919	689.611	338.057	188.645	670.325	362.494	-20.074	192.785	811.333	0.256	256.860	771.289	-150.842	234.982	572.330	-147.864	321.615	535.249	-196.573	456.976	410.172	-154.925	471.348	438.053
154.446	396.665	1046.380	80.103	361.415	1054.855	196.652	332.803	863.801	99.140	262.761	857.690	104.366	359.590	665.867	327.495	407.470	148.899	-39.867	192.347	142.390	-49.353	231.104	354.196	231.963	394.254	331.378	329.809	394.466	792.470	270.135	414.332	769.171	362.379	529.425	536.803	290.337	580.509	495.144	235.929	689.609	337.987	188.608	670.183	362.311	-19.704	193.199	811.068	0.789	257.184	771.174	-150.197	234.977	571.981	-147.148	321.447	534.968	-195.585	456.894	409.960	-153.987	471.185	437.989
154.966	396.722	1046.773	80.670	361.405	1055.118	196.888	333.250	863.748	99.573	263.182	857.657	104.752	360.002	665.787	327.860	407.867	148.893	-39.230	192.309	142.460	-48.474	231.171	354.025	232.338	394.540	331.375	330.060	394.864	792.188	270.374	414.725	768.687	362.781	529.868	536.649	290.551	580.772	494.909	235.822	689.585	337.790	188.438	669.924	362.000	-19.422	193.464	810.865	1.179	257.517	771.132	-149.601	234.850	571.724	-146.307	321.390	534.635	-194.656	456.817	409.885	-153.015	470.986	437.896
155.444	396.718	1047.211	81.322	361.509	1055.561	197.200	333.738	863.691	100.034	263.661	857.546	105.049	360.271	665.702	328.261	408.194	148.839	-38.691	192.245	142.395	-47.674	231.236	353.834	232.719	394.791	331.367	330.350	395.338	791.980	270.661	415.167	768.514	363.101	530.342	536.620	290.781	581.003	494.821	235.832	689.559	337.678	188.352	669.686	361.839	-18.926	193.878	810.922	1.501	257.994	770.889	-148.956	234.743	571.503	-145.617	321.217	534.372	-193.804	456.690	409.690	-152.090	470.871	437.598
155.883	396.686	1047.777	81.813	361.457	1055.901	197.477	334.177	863.688	100.420	264.066	857.504	105.351	360.564	665.252	328.581	408.470	148.875	-38.196	192.184	142.358	-46.815	231.346	353.617	233.110	395.127	331.127	330.621	395.804	791.726	270.928	415.562	768.230	363.440	530.828	536.519	290.875	581.097	494.571	235.780	689.556	337.588	188.299	669.517	361.518	-18.549	194.167	810.853	1.443	258.631	769.641	-148.327	234.653	571.333	-144.936	320.972	534.133	-192.865	456.557	409.465	-151.213	470.667	437.333
156.854	396.873	1047.452	82.331	361.369	1056.039	197.659	334.577	863.540	100.849	264.534	857.422	105.681	360.869	665.077	328.941	408.698	148.795	-37.813	192.095	142.336	-45.996	231.465	353.397	233.519	395.407	331.206	330.839	396.235	791.449	271.261	416.013	767.899	363.824	531.295	536.408	290.960	581.212	494.413	235.716	689.522	337.201	188.254	669.216	361.218	-18.092	194.554	810.843	2.345	258.739	770.558	-147.636	234.618	570.954	-144.023	320.838	533.504	-191.979	456.441	409.207	-150.218	470.485	437.244
